CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Education,Investment,Activity,Yearly Amt,Avg Daily Tax,Yearly Tax,Avg Tax Amt,Education Group
608.0,Germany,Male,33,1.0,10277267.0,2.0,1.0,0.0,7070558,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
670.0,Spain,Female,20,4.0,0.0,2.0,1.0,0.0,11975924,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
591.0,Spain,Male,39,8.0,0.0,2.0,0.0,0.0,4239224,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
633.0,France,Male,40,4.0,150578.0,1.0,0.0,1.0,3467062,1,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
678.0,France,Female,46,1.0,0.0,2.0,0.0,0.0,8210619,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
590.0,France,Male,47,3.0,0.0,2.0,1.0,0.0,1717745,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
705.0,France,Female,48,0.0,0.0,2.0,0.0,0.0,14977261,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
608.0,France,Male,42,10.0,16354807.0,1.0,1.0,0.0,3886685,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
682.0,France,Female,37,8.0,14858012.0,1.0,1.0,0.0,3517918,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
596.0,Germany,Male,32,3.0,9670907.0,2.0,0.0,0.0,4178837,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
395.0,Germany,Female,34,5.0,10601159.0,1.0,1.0,1.0,1737657,1,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
578.0,Germany,Male,37,1.0,13565088.0,1.0,1.0,0.0,19942819,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
547.0,Germany,Male,55,4.0,11136276.0,3.0,1.0,0.0,1692228,1,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
609.0,France,Male,37,1.0,3934483.0,1.0,1.0,1.0,17829189,1,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
774.0,Germany,Male,36,9.0,13080977.0,1.0,1.0,0.0,15229028,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
712.0,France,Female,27,2.0,13300951.0,1.0,1.0,0.0,12680915,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
585.0,Germany,Female,28,9.0,13533749.0,2.0,1.0,1.0,4038561,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
666.0,France,Female,32,10.0,11253657.0,2.0,1.0,1.0,3435054,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
708.0,Spain,Female,35,8.0,12257069.0,1.0,0.0,0.0,19900588,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
513.0,France,Male,44,1.0,6356202.0,2.0,0.0,1.0,5262973,1,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
445.0,France,Male,37,3.0,0.0,2.0,1.0,1.0,18001239,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
690.0,Germany,Male,44,9.0,10036863.0,2.0,0.0,0.0,3534233,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
850.0,France,Male,37,6.0,0.0,2.0,1.0,0.0,10929122,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
537.0,Spain,Female,33,7.0,136082.0,1.0,1.0,0.0,6274654,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
705.0,Germany,Male,48,9.0,11416916.0,1.0,0.0,0.0,1732732,1,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
670.0,France,Female,45,5.0,4788492.0,1.0,1.0,1.0,5434024,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
652.0,Spain,Female,36,1.0,0.0,2.0,1.0,1.0,1930278,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
696.0,Spain,Male,24,9.0,0.0,1.0,0.0,0.0,1088352,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
747.0,France,Male,49,6.0,20290464.0,1.0,1.0,1.0,1729872,1,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
511.0,France,Female,46,1.0,0.0,1.0,1.0,1.0,11577948,1,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
743.0,Spain,Male,43,2.0,16180718.0,2.0,0.0,1.0,9322886,1,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
532.0,Germany,Male,52,3.0,11079197.0,1.0,1.0,0.0,14870477,1,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
642.0,Spain,Female,33,9.0,0.0,2.0,1.0,1.0,15047514,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
554.0,Germany,Female,54,6.0,108755.0,1.0,1.0,0.0,4091432,1,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
604.0,Spain,Female,34,3.0,0.0,2.0,1.0,0.0,385877,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
602.0,France,Female,72,3.0,0.0,2.0,1.0,1.0,17126066,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
757.0,Spain,Female,55,9.0,11729412.0,4.0,1.0,0.0,9418747,1,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
491.0,Germany,Male,26,4.0,10225114.0,1.0,1.0,1.0,14590089,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
850.0,France,Male,31,4.0,0.0,2.0,0.0,0.0,15229828,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
521.0,France,Male,22,5.0,0.0,2.0,1.0,1.0,9982845,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
726.0,France,Male,37,2.0,13205792.0,2.0,1.0,0.0,3474398,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
596.0,France,Male,33,8.0,0.0,1.0,1.0,0.0,1211893,1,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
850.0,Germany,Female,35,7.0,1142852.0,1.0,0.0,1.0,12966059,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
637.0,France,Female,41,9.0,0.0,2.0,1.0,0.0,14547736,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
690.0,Spain,Male,32,2.0,7608798.0,1.0,0.0,1.0,15182266,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
689.0,France,Male,40,8.0,16027227.0,1.0,1.0,0.0,4965624,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
633.0,Spain,Male,63,4.0,1145526.0,1.0,1.0,0.0,7385628,1,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
555.0,France,Female,27,8.0,10200017.0,1.0,1.0,1.0,116757,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
563.0,Spain,Male,24,7.0,0.0,2.0,0.0,0.0,1631956,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
494.0,France,Female,33,1.0,137853.0,1.0,0.0,1.0,9027385,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
534.0,France,Male,27,9.0,0.0,2.0,1.0,0.0,16134413,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
696.0,Germany,Male,42,7.0,16231861.0,1.0,1.0,0.0,12106189,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
535.0,Spain,Female,50,1.0,14029258.0,3.0,0.0,0.0,6953122,1,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
600.0,France,Male,34,0.0,0.0,2.0,0.0,1.0,375623,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
807.0,France,Female,34,1.0,0.0,1.0,0.0,0.0,11444813,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
714.0,France,Female,52,2.0,0.0,1.0,0.0,1.0,14404508,1,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
590.0,France,Male,24,7.0,12643154.0,1.0,1.0,0.0,5878111,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
614.0,France,Female,41,3.0,12347504.0,1.0,1.0,1.0,17922752,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
766.0,Germany,Female,45,6.0,9765296.0,1.0,1.0,0.0,12733233,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
557.0,Spain,Male,42,4.0,0.0,2.0,0.0,1.0,8664238,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
788.0,Germany,Female,49,4.0,13745599.0,1.0,1.0,0.0,18417829,1,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
648.0,France,Female,38,2.0,0.0,2.0,0.0,1.0,955149,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
726.0,Germany,Female,33,7.0,9904631.0,2.0,1.0,1.0,5605306,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
773.0,France,Male,33,9.0,0.0,2.0,1.0,1.0,111831,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
583.0,Germany,Male,27,4.0,10590742.0,2.0,1.0,1.0,19573204,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
565.0,Germany,Male,52,5.0,9772035.0,2.0,1.0,0.0,17507094,1,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
705.0,France,Male,25,9.0,0.0,2.0,0.0,1.0,11233119,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
685.0,Spain,Male,43,4.0,9739218.0,2.0,1.0,0.0,4395683,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
741.0,France,Male,29,8.0,0.0,2.0,1.0,1.0,11599452,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
658.0,Germany,Female,28,9.0,15281258.0,1.0,1.0,0.0,16668257,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
575.0,France,Male,27,3.0,13930168.0,1.0,1.0,0.0,9984398,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
844.0,France,Female,41,10.0,7631964.0,1.0,1.0,1.0,14117518,1,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
559.0,Spain,Male,67,9.0,12591935.0,1.0,1.0,0.0,17591095,1,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
725.0,France,Male,37,6.0,12434838.0,2.0,0.0,1.0,17698434,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
450.0,France,Male,29,7.0,1171998.0,1.0,1.0,1.0,4348063,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
738.0,Germany,Female,57,9.0,14838464.0,1.0,0.0,0.0,15504711,1,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
642.0,Germany,Female,19,3.0,11390548.0,1.0,1.0,1.0,1761372,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
618.0,Spain,Male,32,5.0,13347609.0,1.0,0.0,1.0,1548434,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
590.0,France,Male,47,0.0,11787932.0,1.0,1.0,1.0,821446,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
735.0,France,Male,50,2.0,0.0,2.0,0.0,1.0,14707569,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
550.0,France,Male,34,8.0,1223595.0,1.0,0.0,0.0,11649555,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
729.0,Spain,Female,28,0.0,0.0,2.0,1.0,1.0,3116506,1,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
743.0,Germany,Male,59,5.0,10858535.0,1.0,1.0,1.0,19212722,1,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
555.0,France,Male,31,8.0,14587574.0,1.0,1.0,0.0,13749123,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
667.0,Spain,Female,36,3.0,12154257.0,2.0,1.0,1.0,18684171,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
790.0,Spain,Female,41,7.0,10950868.0,1.0,0.0,0.0,8677638,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
727.0,Germany,Male,34,2.0,14640711.0,1.0,1.0,1.0,7207372,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
744.0,France,Female,39,6.0,0.0,1.0,0.0,0.0,1066258,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
629.0,Germany,Male,35,8.0,11233083.0,1.0,1.0,1.0,9100102,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
619.0,France,Female,35,4.0,9041312.0,1.0,1.0,1.0,2055521,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
634.0,France,Male,34,8.0,10530266.0,1.0,1.0,1.0,12316497,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
608.0,Spain,Female,35,6.0,0.0,2.0,1.0,1.0,14346328,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
507.0,France,Female,35,1.0,0.0,2.0,0.0,0.0,9213154,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
536.0,Germany,Female,35,4.0,12152036.0,1.0,0.0,0.0,7717842,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
730.0,Spain,Female,43,1.0,10396038.0,1.0,1.0,1.0,19365016,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
583.0,Germany,Male,39,8.0,10294501.0,1.0,0.0,0.0,5286189,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
644.0,France,Female,24,8.0,9276055.0,1.0,1.0,0.0,3589675,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
790.0,Spain,Male,37,8.0,0.0,2.0,1.0,1.0,14941841,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
807.0,Germany,Female,40,1.0,13459021.0,1.0,1.0,1.0,4625365,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
581.0,France,Female,37,10.0,10425503.0,1.0,1.0,0.0,8660937,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
627.0,Spain,Female,55,6.0,0.0,1.0,0.0,0.0,9194394,1,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
850.0,France,Male,41,3.0,0.0,2.0,1.0,0.0,12889236,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
754.0,France,Female,35,4.0,0.0,2.0,1.0,0.0,4483071,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
551.0,Germany,Male,50,1.0,12139998.0,1.0,0.0,1.0,8450844,1,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
637.0,Germany,Male,35,8.0,14712781.0,2.0,1.0,1.0,847607,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
699.0,Spain,Male,31,8.0,12592751.0,2.0,1.0,0.0,14766147,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
542.0,France,Female,25,7.0,0.0,2.0,0.0,1.0,8239308,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
640.0,Germany,Male,48,1.0,11159932.0,1.0,0.0,1.0,13599558,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
553.0,France,Female,27,3.0,0.0,2.0,0.0,0.0,15980016,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
741.0,France,Male,38,9.0,0.0,2.0,1.0,0.0,1437901,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
598.0,France,Male,35,8.0,1142126.0,1.0,1.0,1.0,7432285,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
660.0,Spain,Female,42,5.0,0.0,3.0,1.0,1.0,18901624,1,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
618.0,Spain,Male,41,4.0,11525164.0,1.0,0.0,0.0,13643575,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
647.0,France,Male,43,9.0,0.0,2.0,1.0,1.0,7848839,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
491.0,France,Female,68,3.0,10757161.0,1.0,0.0,1.0,11369599,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
652.0,France,Female,32,2.0,0.0,2.0,1.0,0.0,5462811,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
650.0,Germany,Female,45,9.0,15236721.0,3.0,1.0,0.0,15083521,1,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
413.0,Germany,Male,39,1.0,13096977.0,2.0,1.0,1.0,15889179,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
416.0,Germany,Female,25,0.0,9773897.0,2.0,1.0,1.0,16052333,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
629.0,Spain,Male,34,8.0,0.0,2.0,1.0,1.0,18059502,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
678.0,Spain,Female,40,4.0,11379422.0,1.0,1.0,0.0,1661876,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
527.0,Spain,Male,28,6.0,12839633.0,2.0,1.0,0.0,7991997,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
743.0,Spain,Female,48,5.0,11820769.0,2.0,0.0,0.0,18648914,1,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
683.0,Germany,Male,73,9.0,12473026.0,1.0,1.0,1.0,519995,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
536.0,France,Female,41,9.0,0.0,1.0,1.0,0.0,12129914,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
663.0,Spain,Male,52,0.0,13629865.0,1.0,1.0,0.0,1445933,1,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
646.0,France,Female,38,2.0,0.0,2.0,0.0,0.0,17875273,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
707.0,France,Male,35,2.0,0.0,3.0,1.0,1.0,941483,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
602.0,France,Male,34,5.0,0.0,2.0,1.0,1.0,7741445,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
635.0,France,Female,47,2.0,12572495.0,2.0,1.0,0.0,6323697,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
597.0,France,Male,67,2.0,0.0,2.0,0.0,1.0,10864585,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
503.0,France,Male,38,1.0,0.0,2.0,1.0,1.0,9515324,0,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
524.0,Spain,Female,64,5.0,0.0,1.0,1.0,0.0,13607964,1,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
700.0,France,Male,46,5.0,9587286.0,1.0,1.0,0.0,9827301,1,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
692.0,France,Male,33,9.0,0.0,1.0,1.0,0.0,11350593,1,2.100649891684719,8788.980503249459,2.199133477753708,12527.073380369939,0.6835842559573404,249.50824862522913,48.28045461023164,High school graduate
